chunk_id,source_file,doc_title,doc_type,product_family,entry_id,version,language,page,chunk_index,page_chunk_count,chunk_text,char_count,word_count,is_boilerplate
s71200_easy_book_en-US_en-US_p11_c2,s71200_easy_book_en-US_en-US.csv,SIMATIC S7-1200 Easy Book,Easy Book / Getting Started Guide,S7-1200,,3.0,en,11,2,7,"....... 271
10.3.2 Commissioning ..................................................................................................................... 275
10.4 Closed loop motion control ................................................................................................... 280
10.4.1 Configuring the axis .............................................................................................................. 280
10.4.2 Commissioning ..................................................................................................................... 287
10.5 Configuring the TO_CommandTable_PTO ........................................................................... 293
10.6 Operation of motion control for S7-1200............................................................................... 296
10.6.1 CPU outputs used for motion control ....................................................................................",953,45,False
s71200_easy_book_en-US_en-US_p11_c3,s71200_easy_book_en-US_en-US.csv,SIMATIC S7-1200 Easy Book,Easy Book / Getting Started Guide,S7-1200,,3.0,en,11,3,7,".................. 296
10.6.1 CPU outputs used for motion control .................................................................................... 296
10.6.2 Hardware and software limit switches for motion control ..................................................... 298
10.6.3 Homing .................................................................................................................................. 302
10.6.3.1 Homing the axis .................................................................................................................... 302
10.6.3.2 Configuration of homing parameters .................................................................................... 303
10.6.3.3 Sequence for active homing ................................................................................................. 306
10.7 Motion control instructions ....................................................................................................",975,51,False
s71200_easy_book_en-US_en-US_p11_c4,s71200_easy_book_en-US_en-US.csv,SIMATIC S7-1200 Easy Book,Easy Book / Getting Started Guide,S7-1200,,3.0,en,11,4,7,"............ 306
10.7 Motion control instructions .................................................................................................... 307
10.7.1 MC instruction overview ........................................................................................................ 307
10.7.2 MC_Power (Release/block axis) instruction ......................................................................... 308
10.7.3 MC_Reset (Confirm error) instruction ................................................................................... 311
10.7.4 MC_Home (Home axis) instruction ....................................................................................... 312
10.7.5 MC_Halt (Pause axis) instruction .......................................................................................... 315
10.7.6 MC_MoveAbsolute (Position axis absolutely) instruction .....................................................",935,49,False
s71200_easy_book_en-US_en-US_p11_c5,s71200_easy_book_en-US_en-US.csv,SIMATIC S7-1200 Easy Book,Easy Book / Getting Started Guide,S7-1200,,3.0,en,11,5,7,".............................. 315
10.7.6 MC_MoveAbsolute (Position axis absolutely) instruction ..................................................... 317
10.7.7 MC_MoveRelative (Position axis relatively) instruction ........................................................ 319
10.7.8 MC_MoveVelocity (Move axis at predefined velocity) instruction ......................................... 321
10.7.9 MC_MoveJog (Move axis in jog mode) instruction ............................................................... 324
10.7.10 MC_CommandTable (Run axis commans as movement sequence) instruction .................. 326
10.7.11 MC_ChangeDynamic (Change dynamc settings for the axis) instruction ............................ 328
10.7.12 MC_WriteParam (write parameters of a technology object) instruction ............................... 330
10.7.13 MC_ReadParam instruction (read parameters of a technology object) instruction ..............",935,82,False
s71200_easy_book_en-US_en-US_p11_c6,s71200_easy_book_en-US_en-US.csv,SIMATIC S7-1200 Easy Book,Easy Book / Getting Started Guide,S7-1200,,3.0,en,11,6,7,") instruction ............................... 330
10.7.13 MC_ReadParam instruction (read parameters of a technology object) instruction .............. 332
11 Easy to use the online tools................................ ................................ ................................ ................. 335
11.1 Going online and connecting to a CPU................................................................................. 335
11.2 Interacting with the online CPU ............................................................................................ 336
11.3 Going online to monitor the values in the CPU ..................................................................... 337
11.4 Displaying status of the user program is easy ...................................................................... 338
11.5 Using a watch table for monitoring the CPU .........................................................................",940,77,False
s71200_easy_book_en-US_en-US_p11_c7,s71200_easy_book_en-US_en-US.csv,SIMATIC S7-1200 Easy Book,Easy Book / Getting Started Guide,S7-1200,,3.0,en,11,7,7,"........................ 338
11.5 Using a watch table for monitoring the CPU ......................................................................... 338
11.6 Using the force table ............................................................................................................. 340
11.7 Capturing the online values of a DB to reset the start values............................................... 343
11.8 Uploading elements of the project ........................................................................................ 344
11.9 Comparing offline and online CPUs ...................................................................................... 345
11.10 Displaying the diagnostic events .......................................................................................... 346
11.11 Setting the IP address and time of day ................................................................................. 346",940,68,False
s71200_easy_book_en-US_en-US_p12_c1,s71200_easy_book_en-US_en-US.csv,SIMATIC S7-1200 Easy Book,Easy Book / Getting Started Guide,S7-1200,,3.0,en,12,1,7,"Table of contents

Easy Book
12 Manual, 01/2015, A5E02486774-AG
11.12 Resetting to factory settings ................................................................................................. 347
11.13 Updating firmware ................................................................................................................ 348
11.14 Downloading an IP address to an online CPU ..................................................................... 349
11.15 Using the ""unspecified CPU"" to upload the hardware configuration .................................... 350
11.16 Downloading in RUN mode .................................................................................................. 351
11.16.1 Changing your program in RUN mode ................................................................................ 352
11.17 Tracing and recording CPU data on trigger conditions ........................................................",953,70,False
s71200_easy_book_en-US_en-US_p12_c2,s71200_easy_book_en-US_en-US.csv,SIMATIC S7-1200 Easy Book,Easy Book / Getting Started Guide,S7-1200,,3.0,en,12,2,7,".............................. 352
11.17 Tracing and recording CPU data on trigger conditions ........................................................ 353
12 IO-Link is easy ................................ ................................ ................................ ................................ ..... 355
12.1 Overview of IO-Link technology ........................................................................................... 355
12.2 Components of an IO-Link system....................................................................................... 355
12.3 After power-up...................................................................................................................... 355
12.4 IO-Link protocol .................................................................................................................... 356
12.5 Configuration in the fieldbus ................................................................................................",992,52,False
s71200_easy_book_en-US_en-US_p12_c3,s71200_easy_book_en-US_en-US.csv,SIMATIC S7-1200 Easy Book,Easy Book / Getting Started Guide,S7-1200,,3.0,en,12,3,7,".............. 356
12.5 Configuration in the fieldbus ................................................................................................ 356
12.6 IO-Link and your STEP 7 program....................................................................................... 356
12.7 The SM 1278 4xIO-Link Master ........................................................................................... 357
A Technical specifications ................................ ................................ ................................ ....................... 361
A.1 General technical specifications .......................................................................................... 361
A.2 CPU modules ....................................................................................................................... 371
A.3 Digital I/O modules ...............................................................................................................",974,49,False
s71200_easy_book_en-US_en-US_p12_c4,s71200_easy_book_en-US_en-US.csv,SIMATIC S7-1200 Easy Book,Easy Book / Getting Started Guide,S7-1200,,3.0,en,12,4,7,".......... 371
A.3 Digital I/O modules ............................................................................................................... 375
A.3.1 SB 1221, SB 1222, and SB 1223 digital input/output (DI, DQ, and DI/DQ)......................... 375
A.3.2 SM 1221 digital input (DI) .................................................................................................... 378
A.3.3 SM 1222 digital output (DQ) ................................................................................................ 380
A.3.4 SM 1223 VDC digital input/output (DI / DQ) ........................................................................ 382
A.3.5 SM 1223 120/230 VAC input / Relay output ........................................................................ 383
A.4 Specifications for the digital inputs and outputs ...................................................................",905,70,False
s71200_easy_book_en-US_en-US_p12_c5,s71200_easy_book_en-US_en-US.csv,SIMATIC S7-1200 Easy Book,Easy Book / Getting Started Guide,S7-1200,,3.0,en,12,5,7,"........................ 383
A.4 Specifications for the digital inputs and outputs ................................................................... 384
A.4.1 24 VDC digital inputs (DI) .................................................................................................... 384
A.4.2 120/230 VAC digital AC inputs ............................................................................................. 386
A.4.3 Digital outputs (DQ) ............................................................................................................. 387
A.5 Analog I/O modules ............................................................................................................. 390
A.5.1 SB 1231 and SB 1232 analog input (AI) and output (AQ) ................................................... 390
A.5.2 SM 1231 analog input (AI) ...................................................................................................",952,61,False
s71200_easy_book_en-US_en-US_p12_c6,s71200_easy_book_en-US_en-US.csv,SIMATIC S7-1200 Easy Book,Easy Book / Getting Started Guide,S7-1200,,3.0,en,12,6,7,".............. 390
A.5.2 SM 1231 analog input (AI) ................................................................................................... 391
A.5.3 SM 1232 analog output (AQ) ............................................................................................... 391
A.5.4 SM 1234 analog input/output (AI/AQ) .................................................................................. 392
A.5.5 Wiring diagrams for SM 1231 (AI), SM 1232 (AQ), and SM 1234 (AI/AQ) .......................... 392
A.6 BB 1297 battery board ......................................................................................................... 394
A.7 Specifications for the analog I/O .......................................................................................... 395
A.7.1 Specifications for the analog inputs (CPU, SM, and SB) .....................................................",905,68,False
s71200_easy_book_en-US_en-US_p12_c7,s71200_easy_book_en-US_en-US.csv,SIMATIC S7-1200 Easy Book,Easy Book / Getting Started Guide,S7-1200,,3.0,en,12,7,7,"............................... 395
A.7.1 Specifications for the analog inputs (CPU, SM, and SB) ..................................................... 395
A.7.2 Input (AI) measurement ranges for voltage and current ...................................................... 396
A.7.3 Step response for the analog inputs (AI) ............................................................................. 398
A.7.4 Sample time and update times for the analog inputs........................................................... 398
A.7.5 Specifications for the analog outputs ................................................................................... 399
A.7.6 Output (AQ) measurement ranges for voltage and current ................................................. 400",769,65,False
s71200_easy_book_en-US_en-US_p13_c1,s71200_easy_book_en-US_en-US.csv,SIMATIC S7-1200 Easy Book,Easy Book / Getting Started Guide,S7-1200,,3.0,en,13,1,6,"Table of contents

Easy Book
Manual, 01/2015, A5E02486774-AG 13
A.8 RTD and Thermocouple modules ......................................................................................... 402
A.8.1 SB 1231 RTD and SB 1231 TC specifications ..................................................................... 403
A.8.2 SM 1231 RTD specifications ................................................................................................ 405
A.8.3 SM 1231 TC specifications ................................................................................................... 407
A.8.4 Analog input specifications for RTD and TC (SM and SB) ................................................... 408
A.8.5 Thermocouple type ............................................................................................................... 410
A.8.6 Thermocouple filter selection and update times ...................................................................",960,67,False
s71200_easy_book_en-US_en-US_p13_c2,s71200_easy_book_en-US_en-US.csv,SIMATIC S7-1200 Easy Book,Easy Book / Getting Started Guide,S7-1200,,3.0,en,13,2,6,"......................... 410
A.8.6 Thermocouple filter selection and update times ................................................................... 411
A.8.7 RTD sensor type selection table ........................................................................................... 411
A.8.8 RTD filter selection and update times ................................................................................... 413
A.9 Communication interfaces .................................................................................................... 414
A.9.1 PROFIBUS master/slave ...................................................................................................... 414
A.9.1.1 CM 1242-5 PROFIBUS DP SLAVE ...................................................................................... 414
A.9.1.2 Pinout of the D-sub socked of the CM 1242-5 ......................................................................",939,57,False
s71200_easy_book_en-US_en-US_p13_c3,s71200_easy_book_en-US_en-US.csv,SIMATIC S7-1200 Easy Book,Easy Book / Getting Started Guide,S7-1200,,3.0,en,13,3,6,"....................... 414
A.9.1.2 Pinout of the D-sub socked of the CM 1242-5 ...................................................................... 415
A.9.1.3 CM 1243-5 PROFIBUS DP Master ....................................................................................... 416
A.9.1.4 PROFIBUS master (CM 1243-5) requires 24 VDC power from the CPU ............................. 417
A.9.1.5 Pinout of the D-sub socket of the CM 1243-5 ....................................................................... 418
A.9.2 GPRS CP .............................................................................................................................. 419
A.9.2.1 CP 1242-7 GPRS .................................................................................................................. 419
A.9.2.2 GSM/GPRS antenna ANT794-4MR .....................................................................................",925,64,False
s71200_easy_book_en-US_en-US_p13_c4,s71200_easy_book_en-US_en-US.csv,SIMATIC S7-1200 Easy Book,Easy Book / Getting Started Guide,S7-1200,,3.0,en,13,4,6,"........................ 419
A.9.2.2 GSM/GPRS antenna ANT794-4MR ..................................................................................... 421
A.9.2.3 Flat antenna ANT794-3M ..................................................................................................... 422
A.9.3 Teleservice (TS) .................................................................................................................... 422
A.9.4 RS485, RS232 and RS422 communication.......................................................................... 423
A.9.4.1 CB 1241 RS485 specifications ............................................................................................. 423
A.9.4.2 CM 1241 RS422/485 specifications ...................................................................................... 425
A.9.4.3 CM 1241 RS232 specifications .............................................................................................",954,46,False
s71200_easy_book_en-US_en-US_p13_c5,s71200_easy_book_en-US_en-US.csv,SIMATIC S7-1200 Easy Book,Easy Book / Getting Started Guide,S7-1200,,3.0,en,13,5,6,"............... 425
A.9.4.3 CM 1241 RS232 specifications ............................................................................................. 426
A.10 Technology modules ............................................................................................................. 428
A.10.1 SM 1278 4xIO-Link Master SM ............................................................................................. 428
A.10.1.1 SM 1278 4xIO-Link Master signal module specifications ..................................................... 428
A.10.1.2 SM 1278 4xIO-Link Master SM wiring diagrams .................................................................. 430
A.11 Companion products ............................................................................................................. 431
A.11.1 PM 1207 power module ........................................................................................................",941,53,False
s71200_easy_book_en-US_en-US_p13_c6,s71200_easy_book_en-US_en-US.csv,SIMATIC S7-1200 Easy Book,Easy Book / Getting Started Guide,S7-1200,,3.0,en,13,6,6,"............. 431
A.11.1 PM 1207 power module ........................................................................................................ 431
A.11.2 CSM 1277 compact switch module ...................................................................................... 431
A.11.3 CM CANopen module ........................................................................................................... 432
B Exchanging a V3.0 CPU for a V4.1 CPU ................................ ................................ ............................. 433
B.1 Exchanging a V3.0 CPU for a V4.1 CPU .............................................................................. 433
Index................................ ................................ ................................ ................................ ................... 439",844,53,False
s71200_easy_book_en-US_en-US_p14_c1,s71200_easy_book_en-US_en-US.csv,SIMATIC S7-1200 Easy Book,Easy Book / Getting Started Guide,S7-1200,,3.0,en,14,1,1,"Table of contents

Easy Book
14 Manual, 01/2015, A5E02486774-AG",63,9,False
s71200_easy_book_en-US_en-US_p15_c1,s71200_easy_book_en-US_en-US.csv,SIMATIC S7-1200 Easy Book,Easy Book / Getting Started Guide,S7-1200,,3.0,en,15,1,3,"Easy Book
Manual, 01/2015, A5E02486774-AG 15
Introducing the powerful and flexible S7-1200 1
1.1 Introducing the S7-1200 PLC
The S7-1200 controller provides the flexibility and power to control a wide variety of devices
in support of your automation needs. The compact design, flexible configuration, and
powerful instruction set combine to make the S7-1200 a perfect solution for controlling a
wide variety of applications.
The CPU combines a microprocessor, an integrated power supply, input and output circuits,
built-in PROFINET, high-speed motion control I/O, and on-board analog inputs in a compact
housing to create a powerful controller. After you download your program, the CPU c ontains
the logic required to monitor and control the devices in your application.",771,116,False
s71200_easy_book_en-US_en-US_p15_c2,s71200_easy_book_en-US_en-US.csv,SIMATIC S7-1200 Easy Book,Easy Book / Getting Started Guide,S7-1200,,3.0,en,15,2,3,"e a powerful controller. After you download your program, the CPU c ontains
the logic required to monitor and control the devices in your application. The CPU monitors
the inputs and changes the outputs according to the logic of your user program, which can
include Boolean logic, counting, timing, complex math operations, and communications with
other intelligent devices.
The CPU provides a PROFINET port for communication over a PROFINET network.
Additional modules are available for communicating over PROFIBUS, GPRS, RS485,
RS232, IEC, DNP3, and WDC networks.

1 Power connector
2 Memory card slot under top
door
3 Removable user wiring con-
nectors (behind the doors)
4 Status LEDs for the on-
board I/O
5 PROFINET connector (on
the bottom of the CPU)",758,122,False
s71200_easy_book_en-US_en-US_p15_c3,s71200_easy_book_en-US_en-US.csv,SIMATIC S7-1200 Easy Book,Easy Book / Getting Started Guide,S7-1200,,3.0,en,15,3,3,"r top
door
3 Removable user wiring con-
nectors (behind the doors)
4 Status LEDs for the on-
board I/O
5 PROFINET connector (on
the bottom of the CPU)

Several security features help protect access to both the CPU and the control program:
● Every CPU provides password protection (Page 87) that allows you to configure access
to the CPU functions.
● You can use ""know-how protection"" (Page 89) to hide the code within a specific block.
● You can use copy protection (Page 90) to bind your program to a specific memory card or
CPU.",530,96,False
s71200_easy_book_en-US_en-US_p16_c1,s71200_easy_book_en-US_en-US.csv,SIMATIC S7-1200 Easy Book,Easy Book / Getting Started Guide,S7-1200,,3.0,en,16,1,3,"Introducing the powerful and flexible S7-1200
1.1 Introducing the S7-1200 PLC
Easy Book
16 Manual, 01/2015, A5E02486774-AG
Table 1- 1 Comparing the CPU models
Feature CPU 1211C CPU 1212C CPU 1214C CPU 1215C CPU 1217C
Physical size (mm) 90 x 100 x 75 110 x 100 x 75 130 x 100 x 75 150 x 100 x 75
User memory Work 50 Kbytes 75 Kbytes 100 Kbytes 125 Kbytes 150 Kbytes
Load 1 Mbyte 4 Mbytes
Retentive 10 Kbytes
Local on-board I/O Digital 6 inputs/4 out-
puts
8 inputs/6 out-
puts
14 inputs/10 output
Analog 2 inputs 2 inputs/2 output
Process image size Inputs (I) 1024 bytes
Outputs (Q) 1024 bytes
Bit memory (M) 4096 bytes 8192 bytes
Signal module (SM) expansion None 2 8
Signal board (SB), Battery board
(BB), or communication board
(CB)
1
Communication module (CM)
(left-side expansion)
3
High-speed coun-
ters
Total Up to 6 configured to use any built-in or SB inputs
1 MHz - Ib.2 to Ib.5
100/180
kHz
Ia.0 to Ia.5
30/120 kHz -- Ia.6 to Ia.7 Ia.6 to Ib.5 Ia.6 to Ib.1
200 kHz3
Pulse outputs2 Total Up",999,186,False
s71200_easy_book_en-US_en-US_p16_c2,s71200_easy_book_en-US_en-US.csv,SIMATIC S7-1200 Easy Book,Easy Book / Getting Started Guide,S7-1200,,3.0,en,16,2,3,"lt-in or SB inputs
1 MHz - Ib.2 to Ib.5
100/180
kHz
Ia.0 to Ia.5
30/120 kHz -- Ia.6 to Ia.7 Ia.6 to Ib.5 Ia.6 to Ib.1
200 kHz3
Pulse outputs2 Total Up to 4 configured to use any built-in or SB outputs
1 MHz -- Qa.0 to Qa.3
100 kHz Qa.0 to Qa.3 Qa.4 to Qb.1
20 kHz -- Qa.4 to Qa.5 Qa.4 to Qb. --
Memory card SIMATIC Memory card (optional)
Real time clock retention time 20 days, typ./12 day min. at 40 degrees C (maintenance-free Super Capacitor)
PROFINET
Ethernet communication port
1 2
Real math execution speed 2.3 μs/instruction
Boolean execution speed 0.08 μs/instruction
1 The slower speed is applicable when the HSC is configured for quadrature mode of operation.
2 For CPU models with relay outputs, you must install a digital signal (SB) to use the pulse outputs.
3 Up to 200 kHz are available with the SB 1221 DI x 24 VDC 200 kHz and SB 1221 DI 4 x 5 VDC 200 kHz.
The different CPU models provide a diversity of features and capabilities that help you create
effective solutions for your",996,188,False
s71200_easy_book_en-US_en-US_p16_c3,s71200_easy_book_en-US_en-US.csv,SIMATIC S7-1200 Easy Book,Easy Book / Getting Started Guide,S7-1200,,3.0,en,16,3,3,"1221 DI 4 x 5 VDC 200 kHz.
The different CPU models provide a diversity of features and capabilities that help you create
effective solutions for your varied applications. For detailed information about a specific
CPU, see the technical specifications (Page 361).",263,42,False
s71200_easy_book_en-US_en-US_p17_c1,s71200_easy_book_en-US_en-US.csv,SIMATIC S7-1200 Easy Book,Easy Book / Getting Started Guide,S7-1200,,3.0,en,17,1,2,"Introducing the powerful and flexible S7-1200
1.1 Introducing the S7-1200 PLC
Easy Book
Manual, 01/2015, A5E02486774-AG 17
Table 1- 2 Blocks, timers, and counters supported by S7-1200
Element Description
Blocks Type OB, FB, FC, DB
Size 50 Kbytes (CPU 1211C)
75 Kbytes (CPU 1212C)
100 Kbytes (CPU 1214C)
125 Kbytes (CPU 1215C)
150 Kbytes (CPU 1217C)
Quantity Up to 1024 blocks total (OBs + FBs + FCs + DBs)
Nesting depth 16 from the program cycle or startup OB;
6 from any interrupt event OB
Monitoring Status of 2 code blocks can be monitored simultaneously
OBs Program cycle Multiple
Startup Multiple
Time-delay interrupts 4 (1 per event)
Cyclic interrupts 4 (1 per event)
Hardware interrupts 50 (1 per event)
Time error interrupts 1
Diagnostic error interrupts 1
Pull or plug of modules 1
Rack or station failure 1
Time of day Multiple
Status 1
Update 1
Profile 1
Timers Type IEC
Quantity Limited only by memory size
Storage Structure in DB, 16 bytes per timer
Counters Type IEC
Quantity Limited",997,170,False
s71200_easy_book_en-US_en-US_p17_c2,s71200_easy_book_en-US_en-US.csv,SIMATIC S7-1200 Easy Book,Easy Book / Getting Started Guide,S7-1200,,3.0,en,17,2,2,"Update 1
Profile 1
Timers Type IEC
Quantity Limited only by memory size
Storage Structure in DB, 16 bytes per timer
Counters Type IEC
Quantity Limited only by memory size
Storage Structure in DB, size dependent upon count type
- SInt, USInt: 3 bytes
- Int, UInt: 6 bytes
- DInt, UDInt: 12 bytes",294,54,False
s71200_easy_book_en-US_en-US_p18_c1,s71200_easy_book_en-US_en-US.csv,SIMATIC S7-1200 Easy Book,Easy Book / Getting Started Guide,S7-1200,,3.0,en,18,1,1,"Introducing the powerful and flexible S7-1200
1.2 Expansion capability of the CPU
Easy Book
18 Manual, 01/2015, A5E02486774-AG
1.2 Expansion capability of the CPU
The S7-1200 family provides a variety of modules and plug-in boards for expanding the
capabilities of the CPU with additional I/O or other communication protocols. For detailed
information about a specific module, see the technical specifications (Page 361).

1 Communication module (CM) or communication processor (CP)
2 CPU (CPU 1211C, CPU 1212C, CPU 1214C, CPU 1215C, CPU 1217C)
3 Signal board (SB) (digital SB, analog SB), communication board (CB), or Battery Board (BB)
CPU (CPU 1211C, CPU 1212C, CPU 1214C, CPU 1215C, CPU 1217C)
4 Signal module (SM) (digital SM, analog SM, thermocouple SM, RTD SM, technology SM)",782,122,False
s71200_easy_book_en-US_en-US_p19_c1,s71200_easy_book_en-US_en-US.csv,SIMATIC S7-1200 Easy Book,Easy Book / Getting Started Guide,S7-1200,,3.0,en,19,1,2,"Introducing the powerful and flexible S7-1200
1.3 S7-1200 modules
Easy Book
Manual, 01/2015, A5E02486774-AG 19
1.3 S7-1200 modules
Table 1- 3 S7-1200 expansion modules
Type of module Description
The CPU supports one plug-in expansion
board:
- A signal board (SB) provides additional
I/O for your CPU. The SB connects on
the front of the CPU.
- A communication board (CB) allows
you to add another communication port
to your CPU.
- A battery board (BB) allows you to
provide long term backup of the
realtime clock.

1 Status LEDs on the SB
2 Removable user wiring connector
Signal modules (SMs) add additional func-
tionality to the CPU. SMs connect to the
right side of the CPU.
- Digital I/O
- Analog I/O
- RTD and thermocouple
- SM 1278 IO-Link Master",753,131,False
s71200_easy_book_en-US_en-US_p19_c2,s71200_easy_book_en-US_en-US.csv,SIMATIC S7-1200 Easy Book,Easy Book / Getting Started Guide,S7-1200,,3.0,en,19,2,2,"ional func-
tionality to the CPU. SMs connect to the
right side of the CPU.
- Digital I/O
- Analog I/O
- RTD and thermocouple
- SM 1278 IO-Link Master

1 Status LEDs
2 Bus connector slide tab
3 Removable user wiring connector
Communication modules (CMs) and
communications processors (CPs) add
communication options to the CPU, such
as for PROFIBUS or RS232/RS485 con-
nectivity (for PtP, Modbus or USS), or the
AS-i master.
A CP provides capabilities for other types
of communication, such as connecting to
the CPU over a GPRS, IEC, DNP3, or
WDC network.
- The CPU supports up to three CMs or
CPs",597,106,False
s71200_easy_book_en-US_en-US_p20_c1,s71200_easy_book_en-US_en-US.csv,SIMATIC S7-1200 Easy Book,Easy Book / Getting Started Guide,S7-1200,,3.0,en,20,1,2,"Introducing the powerful and flexible S7-1200
1.4 Basic HMI panels
Easy Book
20 Manual, 01/2015, A5E02486774-AG
Type of module Description
- Each CM or CP connects to the left
side of the CPU (or to the left side of
another CM or CP)
1 Status LEDs
2 Communication connector
1.4 Basic HMI panels
The SIMATIC HMI Basic Panels provide touch-screen devices for basic operator control and
monitoring tasks.",401,68,False
s71200_easy_book_en-US_en-US_p20_c2,s71200_easy_book_en-US_en-US.csv,SIMATIC S7-1200 Easy Book,Easy Book / Getting Started Guide,S7-1200,,3.0,en,20,2,2,"ommunication connector
1.4 Basic HMI panels
The SIMATIC HMI Basic Panels provide touch-screen devices for basic operator control and
monitoring tasks. All panels have a protection rating for IP65 and have CE, UL, cULus, and
NEMA 4x certification.
The available Basic HMI panels are described below:
● KTP400 Basic: 4"" Touch screen with 4 configurable keys, a resolution of 480 x 272 and
800 tags
● KTP700 Basic: 7"" Touch screen with 8 configurable keys, a resolution of 800 x 480 and
800 tags
● KTP700 Basic DP: 7"" Touch screen with 8 configurable keys, a resolution of 800 x 480
and 800 tags
● KTP900 Basic: 9"" Touch screen with 8 configurable keys, a resolution of 800 x 480 and
800 tags
● KTP1200 Basic: 12"" Touch screen with 10 configurable keys, a resolution of 800 x 480
and 800 tags
● KTP 1200 Basic DP: 12 Touch screen with 10 configurable keys, a resolution of 800 x
400 and 800 tags",892,163,False
s71200_easy_book_en-US_en-US_p21_c1,s71200_easy_book_en-US_en-US.csv,SIMATIC S7-1200 Easy Book,Easy Book / Getting Started Guide,S7-1200,,3.0,en,21,1,1,"Introducing the powerful and flexible S7-1200
1.5 Mounting dimensions and clearance requirements
Easy Book
Manual, 01/2015, A5E02486774-AG 21
1.5 Mounting dimensions and clearance requirements
The S7-1200 PLC is designed to be easy to install. Whether mounted on a panel or on a
standard DIN rail, the compact size makes efficient use of space.
Refer to the S7-1200 Programmable Controller System Manual for specific requirements and
guidelines for installation.",462,68,False
s71200_easy_book_en-US_en-US_p22_c1,s71200_easy_book_en-US_en-US.csv,SIMATIC S7-1200 Easy Book,Easy Book / Getting Started Guide,S7-1200,,3.0,en,22,1,2,"Introducing the powerful and flexible S7-1200
1.5 Mounting dimensions and clearance requirements
Easy Book
22 Manual, 01/2015, A5E02486774-AG
Table 1- 4 Mounting dimensions (mm)
S7-1200 Devices Width A
(mm)
Width B
(mm)
Width C
(mm)
CPU CPU 1211C and CPU 1212C 90 45 --
CPU 1214C 110 55 --
CPU 1215C 130 65 (top) Bottom:
C1: 32.5
C2: 65
C3: 32.5
CPU 1217C 150 75 Bottom:
C1: 37.5
C2: 75
C3: 37.5
Signal modules Digital 8 and 16 point
Analog 2, 4, and 8 point
Thermocouple 4 and 8 point
RTD 4 point
SM 1278 IO Link-Master
45 22.5 --
Digital DQ 8 x Relay (Changeover) 70 35 --
Analog 16 point
RTD 8 point
70 35 --
Communication
interfaces
CM 1241 RS232, and
CM 1241 RS422/485
CM 1243-5 PROFIBUS master and
CM 1242-5 PROFIBUS slave
CM 1242-2 AS-i Master
CP 1242-7 GPRS V2
CP 1243-7 LTE-EU
CP 1243-1 DNP3
CP 1243-1 IEC
CP 1243-1
CP1243-1 PCC
CP 1243-8 ST7
RF120C
30 15 --
TS (TeleService) Adapter IE Advanced 1
TS (Teleservice) Adapter IE Basic 1
TS Adapter
TS Module

30
30

15
15",977,184,False
s71200_easy_book_en-US_en-US_p22_c2,s71200_easy_book_en-US_en-US.csv,SIMATIC S7-1200 Easy Book,Easy Book / Getting Started Guide,S7-1200,,3.0,en,22,2,2,"1243-1 PCC
CP 1243-8 ST7
RF120C
30 15 --
TS (TeleService) Adapter IE Advanced 1
TS (Teleservice) Adapter IE Basic 1
TS Adapter
TS Module

30
30

15
15

--
--
1 Before installing the TS (TeleService) Adapter IE Advanced or IE Basic, you must first connect the
TS Adapter and a TS module. The total width (""width A"") is 60 mm.
Each CPU, SM, CM, and CP supports mounting on either a DIN rail or on a panel. Use the
DIN rail clips on the module to secure the device on the rail. These clips also snap into an
extended position to provide screw mounting positions to mount the unit directly on a panel.
The interior dimension of the hole for the DIN clips on the device is 4.3 mm.",675,131,False
s71200_easy_book_en-US_en-US_p23_c1,s71200_easy_book_en-US_en-US.csv,SIMATIC S7-1200 Easy Book,Easy Book / Getting Started Guide,S7-1200,,3.0,en,23,1,4,"Introducing the powerful and flexible S7-1200
1.5 Mounting dimensions and clearance requirements
Easy Book
Manual, 01/2015, A5E02486774-AG 23
A 25 mm thermal zone must be provided above and below the unit for free air circulation.
The S7-1200 equipment is designed to be easy to install. You can install an S7-1200 either
on a panel or on a standard rail, and you can orient the S7-1200 either horizontally or
vertically. The small size of the S7-1200 allows you to make efficient use of space.
The S7-1200 fail-safe CPUs do not support PROFIBUS or PROFINET distributed fail-safe
I/O.
Electrical equipment standards classify the SIMATIC S7-1200 system as Open Equipment.
You must install the S7-1200 in a housing, cabinet, or electric control room. You should limit
entry to the housing, cabinet, or electric control room to authorized personnel.
The installation should provide a dry environment for the S7-1200.",913,145,False
s71200_easy_book_en-US_en-US_p23_c2,s71200_easy_book_en-US_en-US.csv,SIMATIC S7-1200 Easy Book,Easy Book / Getting Started Guide,S7-1200,,3.0,en,23,2,4,"it
entry to the housing, cabinet, or electric control room to authorized personnel.
The installation should provide a dry environment for the S7-1200. SELV/PELV circuits are
considered to provide protection against electric shock in dry locations.
The installation should provide mechanical and environmental protection that is approved for
open equipment in your particular location category according to applicable electrical and
building codes.
Conductive contamination due to dust, moisture, and airborne pollution can cause
operational and electrical faults in the PLC.
If you locate the PLC in an area where conductive contamination may be present, the PLC
must be protected by an enclosure with appropriate protection rating. IP54 is one rating that
is generally used for electronic equipment enclosures in dirty environments and may be
appropriate for your application.",877,128,False
