chunk_id,source_file,doc_title,doc_type,product_family,entry_id,version,language,page,chunk_index,page_chunk_count,chunk_text,char_count,word_count,is_boilerplate
109780503_Libraries_Comm_Controller_DOC_V2_5_0_en_p6_c8,109780503_Libraries_Comm_Controller_DOC_V2_5_0_en.csv,Libraries for Communication for SIMATIC Controllers,Application Example / Library Documentation,SIMATIC Controllers (S7-1200/S7-1500),109780503,2.5.0,en,6,8,8,"........................... .......... 133
12. LDNS ................................ ................................ ................................ ................................ .......... 137
12.1. Overview ................................ ................................ ................................ ................................ ................. 137
12.1.1. Range of functions ................................ ................................ ................................ ................................ ... 137
12.1.2. Components of the library ................................ ................................ ................................ ........................ 138",696,39,False
109780503_Libraries_Comm_Controller_DOC_V2_5_0_en_p7_c1,109780503_Libraries_Comm_Controller_DOC_V2_5_0_en.csv,Libraries for Communication for SIMATIC Controllers,Application Example / Library Documentation,SIMATIC Controllers (S7-1200/S7-1500),109780503,2.5.0,en,7,1,6,"Table of Contents
Entry ID: 109780503 | V2.5.0 | 02/2026 © Siemens 2026 | 7
12.1.3. Validity ................................ ................................ ................................ ................................ .................... 138
12.2. LDNS_ResolveFqdn ................................ ................................ ................................ ................................ ... 139
12.2.1. Interface Description ................................ ................................ ................................ ................................ 139
12.2.2. Error handling ................................ ................................ ................................ ................................ .......... 140
12.3. PLC Data Types ................................ ................................ ................................ ................................ ......... 141
12.4. Integration into the User Project ................................",988,65,False
109780503_Libraries_Comm_Controller_DOC_V2_5_0_en_p7_c2,109780503_Libraries_Comm_Controller_DOC_V2_5_0_en.csv,Libraries for Communication for SIMATIC Controllers,Application Example / Library Documentation,SIMATIC Controllers (S7-1200/S7-1500),109780503,2.5.0,en,7,2,6,".............................. ................................ ......... 141
12.4. Integration into the User Project ................................ ................................ ................................ ................ 141
13. Master Copies ................................ ................................ ................................ ............................ 142
13.1. OUC Master Copies ................................ ................................ ................................ ................................ ... 142
13.1.1. Overview ................................ ................................ ................................ ................................ ................. 142
13.1.1.1. Range of Functions ................................ ................................ ................................ ................................ ... 142
13.1.1.2. Components ................................ ................................",978,55,False
109780503_Libraries_Comm_Controller_DOC_V2_5_0_en_p7_c3,109780503_Libraries_Comm_Controller_DOC_V2_5_0_en.csv,Libraries for Communication for SIMATIC Controllers,Application Example / Library Documentation,SIMATIC Controllers (S7-1200/S7-1500),109780503,2.5.0,en,7,3,6,"...................... ................................ ... 142
13.1.1.2. Components ................................ ................................ ................................ ................................ ............ 142
13.1.1.3. Validity ................................ ................................ ................................ ................................ .................... 143
13.1.2. IsoOnTcpTemplate ................................ ................................ ................................ ................................ .... 144
13.1.3. TcpTemplate ................................ ................................ ................................ ................................ ............ 146
13.1.4. TcpSecTemplate ................................ ................................ ................................ ................................ ....... 148
13.1.5. UdpTemplate ................................ ................................",997,48,False
109780503_Libraries_Comm_Controller_DOC_V2_5_0_en_p7_c4,109780503_Libraries_Comm_Controller_DOC_V2_5_0_en.csv,Libraries for Communication for SIMATIC Controllers,Application Example / Library Documentation,SIMATIC Controllers (S7-1200/S7-1500),109780503,2.5.0,en,7,4,6,"................... ................................ ....... 148
13.1.5. UdpTemplate ................................ ................................ ................................ ................................ ........... 150
13.1.6. Error Handling ................................ ................................ ................................ ................................ .......... 152
13.2. OPC UA structured data types ................................ ................................ ................................ .................... 152
13.3. OPC UA methods-templates ................................ ................................ ................................ ...................... 153
13.4. LSQL_Examples ................................ ................................ ................................ ................................ ........ 153
13.5. LDNS Example ................................ ................................",968,54,False
109780503_Libraries_Comm_Controller_DOC_V2_5_0_en_p7_c5,109780503_Libraries_Comm_Controller_DOC_V2_5_0_en.csv,Libraries for Communication for SIMATIC Controllers,Application Example / Library Documentation,SIMATIC Controllers (S7-1200/S7-1500),109780503,2.5.0,en,7,5,6,"................... ................................ ........ 153
13.5. LDNS Example ................................ ................................ ................................ ................................ .......... 153
14. Useful Information ................................ ................................ ................................ ..................... 154
14.1. Libraries in TIA Portal ................................ ................................ ................................ ................................ 154
14.2. Diagnostics ................................ ................................ ................................ ................................ .............. 155
15. Appendix ................................ ................................ ................................ ................................ ... 157
15.1. Service and Support ................................ ................................ ................................",992,54,False
109780503_Libraries_Comm_Controller_DOC_V2_5_0_en_p7_c6,109780503_Libraries_Comm_Controller_DOC_V2_5_0_en.csv,Libraries for Communication for SIMATIC Controllers,Application Example / Library Documentation,SIMATIC Controllers (S7-1200/S7-1500),109780503,2.5.0,en,7,6,6,"................. ... 157
15.1. Service and Support ................................ ................................ ................................ ................................ .. 157
15.2. Links and Literature ................................ ................................ ................................ ................................ .. 158
15.3. Change Documentation ................................ ................................ ................................ ............................ 159",515,31,False
109780503_Libraries_Comm_Controller_DOC_V2_5_0_en_p8_c1,109780503_Libraries_Comm_Controller_DOC_V2_5_0_en.csv,Libraries for Communication for SIMATIC Controllers,Application Example / Library Documentation,SIMATIC Controllers (S7-1200/S7-1500),109780503,2.5.0,en,8,1,2,"Introduction
Entry ID: 109780503 | V2.5.0 | 02/2026 © Siemens 2026 | 8
1. Introduction
Overview
The Libraries for Communication are a collection of blocks for various communication tasks, functions, and protocols for
SIMATIC Controllers.
OPC UA
syslog
SNMP
MQTT
TCP
UDP
ISO-on-TCP
HTTP(S)
SNTP
FTP
SQL CoAP
DNS

Figure 1-1: Libraries for Communication for SIMATIC Controllers
Range of Functions
The following libraries are included:
- LCom:
This library enables communication based on TCP and provides additional communication functionalities using its own
protocol (see chapter 2).
- LFTP:
With this library, a controller can act as an FTP client (see chapter 3).
- LHTTP:
This library enables data exchange with a web server in the local network or on the internet via HTTP or HTTPS (see
chapter 4).
- LMQTT:
This library enables the communication of a controller as MQTT Client (see chapter 5).
- LOpcUa:
This library provides function blocks for OPC UA PubSub communication (see chapter 6).
-",996,160,False
109780503_Libraries_Comm_Controller_DOC_V2_5_0_en_p8_c2,109780503_Libraries_Comm_Controller_DOC_V2_5_0_en.csv,Libraries for Communication for SIMATIC Controllers,Application Example / Library Documentation,SIMATIC Controllers (S7-1200/S7-1500),109780503,2.5.0,en,8,2,2,"ion of a controller as MQTT Client (see chapter 5).
- LOpcUa:
This library provides function blocks for OPC UA PubSub communication (see chapter 6).
- LSNMP:
This library can be used to monitor and control SNMP-enabled network components from a controller or to send
messages to a network management system (see chapter 7).
- LSNTP:
With this library, a controller can act as an SNTP server to synchronize the time throughout different areas of the
system (see chapter 8).
- LSQL:
This library enables interacting with an SQL database directly from a user program of a controller (see chapter 9).
- LSyslog:
This library allows sending syslog messages to a syslog server over UDP or TCP with optional TLS encryption (see
chapter 10).",733,124,False
109780503_Libraries_Comm_Controller_DOC_V2_5_0_en_p9_c1,109780503_Libraries_Comm_Controller_DOC_V2_5_0_en.csv,Libraries for Communication for SIMATIC Controllers,Application Example / Library Documentation,SIMATIC Controllers (S7-1200/S7-1500),109780503,2.5.0,en,9,1,1,"Introduction
Entry ID: 109780503 | V2.5.0 | 02/2026 © Siemens 2026 | 9
- LCoAP:
This library provides a set of function blocks for implementing the CoAP protocol in the controller (see chapter 11).
- LDNS:
This library extends the built-in DNS resolution of the Ethernet interfaces with a DNS resolver (see chapter 12).

In addition, the library provides master copies that you can use to easily implement your own communication functions:
- Master copies for communication via TCP, UDP, and ISO-on-TCP (see chapter 13.1)
- Master copies for OPC UA methods
- Master copies for common OPC UA structured data types
- Constants for OPC UA status codes
Application
These libraries are available for TIA Portal V18 and higher.
All libraries included are valid for SIMATIC S7-1500 and S7-1200 controllers. If the respective library is also valid for other
controllers, this is described in the section for the corresponding library.",926,151,False
109780503_Libraries_Comm_Controller_DOC_V2_5_0_en_p10_c1,109780503_Libraries_Comm_Controller_DOC_V2_5_0_en.csv,Libraries for Communication for SIMATIC Controllers,Application Example / Library Documentation,SIMATIC Controllers (S7-1200/S7-1500),109780503,2.5.0,en,10,1,1,"LCom
Entry ID: 109780503 | V2.5.0 | 02/2026 © Siemens 2026 | 10
2. LCom
2.1. Overview
2.1.1. Range of Functions
Possible applications for the use of the LCom library
The ""LCom_Communication"" function block of the LCom library is used to establish a point-to-point full duplex connection
via Industrial Ethernet, based on the TCP standard.
The function block can be used for standard TCP communication to other devices (e.g. camera, controller).
Since the range of functions of the TCP transport protocol is not sufficient for many applications in the automation sector,
a separate protocol (LCom protocol) has been defined and implemented in the LCom block library. The LCom protocol
enables additional communication functionalities.

Figure 2-1: Application scenarios

Application
LCom_Communication
IDB
Ethernet
Interface
CPU
IDB
Camera
S7-1500 CPU
Switch",857,128,False
109780503_Libraries_Comm_Controller_DOC_V2_5_0_en_p11_c1,109780503_Libraries_Comm_Controller_DOC_V2_5_0_en.csv,Libraries for Communication for SIMATIC Controllers,Application Example / Library Documentation,SIMATIC Controllers (S7-1200/S7-1500),109780503,2.5.0,en,11,1,2,"LCom
Entry ID: 109780503 | V2.5.0 | 02/2026 © Siemens 2026 | 11
Some scenarios for a possible use of the LCom library are shown below:
Scenario 1
The ""LCom_Communication"" function block is used for standard TCP communication. The TCP transport protocol ensures
that a continuous flow of data is transferred. TCP is not packet-oriented and, therefore, does not permit the transmission
of data records with a defined overall length.

Figure 2-2: LCom_Communication – Standard TCP communication",491,77,False
109780503_Libraries_Comm_Controller_DOC_V2_5_0_en_p11_c2,109780503_Libraries_Comm_Controller_DOC_V2_5_0_en.csv,Libraries for Communication for SIMATIC Controllers,Application Example / Library Documentation,SIMATIC Controllers (S7-1200/S7-1500),109780503,2.5.0,en,11,2,2,"herefore, does not permit the transmission
of data records with a defined overall length.

Figure 2-2: LCom_Communication – Standard TCP communication

The LCom library offers the following advantages:
- The user does not need to know and program the OUC system function to establish, send/receive, and terminate a
connection
- In the event of errors/faults, the function block automatically closes the connection and attempts to reestablish it
- Cyclic data transmission, the user defines the cycle time
- One time data transmission
- Response from sender/receiver about successfully transmitted data at application level
- The function block contains a data structure for diagnostics

Application
LCom_Communication
IDB
Ethernet
Interface
CPU
IDB
Camera
Switch",762,112,False
109780503_Libraries_Comm_Controller_DOC_V2_5_0_en_p12_c1,109780503_Libraries_Comm_Controller_DOC_V2_5_0_en.csv,Libraries for Communication for SIMATIC Controllers,Application Example / Library Documentation,SIMATIC Controllers (S7-1200/S7-1500),109780503,2.5.0,en,12,1,3,"LCom
Entry ID: 109780503 | V2.5.0 | 02/2026 © Siemens 2026 | 12
Scenario 2
When using the LCom protocol, data records of a defined total length can be sent and received consistently by the
partner. In order to quickly detect a connection failure, cyclic vital signs are sent. The cycle time of the periodic vital signs
is specified by the user.
To synchronize the time of two controllers, the current time of one controller can be sent to the partner and transferred
there as the system time.
To use the additional communication functionalities, the communication partner (e.g. S7-1500 CPU) must support the
LCom protocol.

Figure 2-3: LCom_Communication – LCom protocol",670,111,False
109780503_Libraries_Comm_Controller_DOC_V2_5_0_en_p12_c2,109780503_Libraries_Comm_Controller_DOC_V2_5_0_en.csv,Libraries for Communication for SIMATIC Controllers,Application Example / Library Documentation,SIMATIC Controllers (S7-1200/S7-1500),109780503,2.5.0,en,12,2,3,"nication functionalities, the communication partner (e.g. S7-1500 CPU) must support the
LCom protocol.

Figure 2-3: LCom_Communication – LCom protocol

The LCom library offers the following advantages:
- The user does not need to know and program the OUC system function to establish, send/receive, and terminate a
connection
- In the event of errors/faults, the function block automatically closes the connection and attempts to reestablish it
- Cyclic data transmission, the user defines the cycle time
- One time data transmission
- Consistent data transmission
- Synchronizing the communication parameters
- Monitoring of the communication link by cyclically sending vital signs (fast response times in case of link failure).",729,108,False
109780503_Libraries_Comm_Controller_DOC_V2_5_0_en_p12_c3,109780503_Libraries_Comm_Controller_DOC_V2_5_0_en.csv,Libraries for Communication for SIMATIC Controllers,Application Example / Library Documentation,SIMATIC Controllers (S7-1200/S7-1500),109780503,2.5.0,en,12,3,3,"g the communication parameters
- Monitoring of the communication link by cyclically sending vital signs (fast response times in case of link failure). For
pure TCP communication, this is typically in the range of seconds.
- Data records with defined length up to 64 kB with LCom protocol V1
- Data records with defined length up to 16 MB with LCom protocol V2
- Response from sender/receiver about successfully transmitted data at application level
- Simple time synchronization
- The function block contains a data structure for diagnostics
Application
LCom_Communication
IDB
Ethernet
Interface
CPU
IDB
S7-1500 CPU
Switch",622,98,False
109780503_Libraries_Comm_Controller_DOC_V2_5_0_en_p13_c1,109780503_Libraries_Comm_Controller_DOC_V2_5_0_en.csv,Libraries for Communication for SIMATIC Controllers,Application Example / Library Documentation,SIMATIC Controllers (S7-1200/S7-1500),109780503,2.5.0,en,13,1,2,"LCom
Entry ID: 109780503 | V2.5.0 | 02/2026 © Siemens 2026 | 13
2.1.2. Components of the Library
The ""LCom"" library contains the following objects.
Function blocks
Table 2-1: Function blocks of the library
Name Version Description
LCom_Communication V2.1.0 Controls the communication between the controller and
the partner.
PLC data types
Table 2-2: PLC library data types
Name Version Description
LCom_typeConfig V2.0.1 Contains the necessary communication parameters.
LCom_typeDiagnostics V2.0.1 Provides a detailed diagnostic structure.
Master copies
An example how a configuration and execution of a communication with user defined data in connection with the
""LCom_Communication"" FB looks like is provided in the master copies templates.
In addition, constants are provided for gloabal usage. With help of that for example, the status and error codes of
""LCom_Communication"" FB can be processed more readable in user application program.",942,136,False
109780503_Libraries_Comm_Controller_DOC_V2_5_0_en_p13_c2,109780503_Libraries_Comm_Controller_DOC_V2_5_0_en.csv,Libraries for Communication for SIMATIC Controllers,Application Example / Library Documentation,SIMATIC Controllers (S7-1200/S7-1500),109780503,2.5.0,en,13,2,2,"sage. With help of that for example, the status and error codes of
""LCom_Communication"" FB can be processed more readable in user application program.

Table 2-3 Master copies templates
Name Type Description
LCom_Example OB Implementation of an example communication with LCom
LCom_ExampleComData DB Data of example communication
LCom_ExampleComBuffers DB Send- and receive buffer
LCom_typeComUserData Data type User defined data type of example communication
LCom_Constants PLC tags LCom constants (i.e. status and error codes) for global usage in user
application program

2.1.3. Validity
This library is valid for:
- SIMATIC S7-1500 Controllers as of firmware V2.0
- SIMATIC S7-1200 Controllers as of firmware V4.4
- SIMATIC S7-1200 G2 Controllers as of firmware V1.0
- CP 1543-1, CP 1542SP-1, CP 1542SP-1 IRC, CP 1543SP-1 as of firmware V1.0
- CP 1243-1, CP 1243-8 as of firmware V2.0",888,135,False
109780503_Libraries_Comm_Controller_DOC_V2_5_0_en_p14_c1,109780503_Libraries_Comm_Controller_DOC_V2_5_0_en.csv,Libraries for Communication for SIMATIC Controllers,Application Example / Library Documentation,SIMATIC Controllers (S7-1200/S7-1500),109780503,2.5.0,en,14,1,3,"LCom
Entry ID: 109780503 | V2.5.0 | 02/2026 © Siemens 2026 | 14
2.2. LCom_Communication
Parameters
Figure 2-4: LCom_Communication
LCom_Communication

Bool enable connected Bool
Bool send sending Bool
UDInt sendData
Length dataReceived Bool
UDInt readDataLength receivedData
Length
UDInt
""LCom_typeConfig"" configuration busy Bool
error Bool
status Word
Variant sendBuffer Variant
Variant receiveBuffer Variant
""LCom_typeDiagnostics"" diagnostics ""LCom_typeDiagnostics""",466,55,False
109780503_Libraries_Comm_Controller_DOC_V2_5_0_en_p14_c2,109780503_Libraries_Comm_Controller_DOC_V2_5_0_en.csv,Libraries for Communication for SIMATIC Controllers,Application Example / Library Documentation,SIMATIC Controllers (S7-1200/S7-1500),109780503,2.5.0,en,14,2,3,"on busy Bool
error Bool
status Word
Variant sendBuffer Variant
Variant receiveBuffer Variant
""LCom_typeDiagnostics"" diagnostics ""LCom_typeDiagnostics""

Table 2-4: Parameters of LCom_Communication
Name Declaration Data type Comment
enable Input Bool - TRUE: Starts the FB with a rising edge. The connection to
the partner is established automatically.
- FALSE (default): With a falling edge, the connection is
broken.
send Input Bool - TRUE: Sends the data connected to the ""sendBuffer"" input
parameter.
- FALSE (default): Data that is connected at the ""sendBuffer""
input parameter is not sent.
sendDataLength Input UDInt Data length to be sent in bytes.
(default: 4294967295)
readDataLength Input UDInt Without LCom protocol,
(""configuration.connection.comService"" =
""LCOM_TCP_CONNECTION""):
- 0: Data from the TCP buffer is not read.",833,117,False
109780503_Libraries_Comm_Controller_DOC_V2_5_0_en_p14_c3,109780503_Libraries_Comm_Controller_DOC_V2_5_0_en.csv,Libraries for Communication for SIMATIC Controllers,Application Example / Library Documentation,SIMATIC Controllers (S7-1200/S7-1500),109780503,2.5.0,en,14,3,3,"aLength Input UDInt Without LCom protocol,
(""configuration.connection.comService"" =
""LCOM_TCP_CONNECTION""):
- 0: Data from the TCP buffer is not read. FB, therefore, does
not receive any data from the partner.
- 1..4294967294: Number of bytes that must be received by
the interface before the output tag ""dataReceived"" = TRUE.
- 4294967295, 16#FFFFFF (default):
All data available at the interface is read (ad hoc mode).
With LCom protocol, (""configuration.connection.comService""
= ""LCOM_LCOM_CONNECTION""):
- 0: Data from the TCP buffer is not read. The FB therefore
does not receive any data from the partner.
- 1..4294967295: Not relevant for the receiving behavior.
configuration Input ""LCom_typeConfig"" FB configuration",723,103,False
109780503_Libraries_Comm_Controller_DOC_V2_5_0_en_p15_c1,109780503_Libraries_Comm_Controller_DOC_V2_5_0_en.csv,Libraries for Communication for SIMATIC Controllers,Application Example / Library Documentation,SIMATIC Controllers (S7-1200/S7-1500),109780503,2.5.0,en,15,1,3,"LCom
Entry ID: 109780503 | V2.5.0 | 02/2026 © Siemens 2026 | 15
Name Declaration Data type Comment
connected Output Bool Without LCom protocol,
(""configuration.connection.comService"" =
""LCOM_TCP_CONNECTION""):
- TRUE: The TCP connection to the partner is established.
- FALSE: The TCP connection to the partner is not
established.
With LCom protocol, (""configuration.connection.comService""
= ""LCOM_LCOM_CONNECTION""):
- TRUE: TCP connection to partner is established and
configuration data is negotiated successfully
- FALSE: TCP connection to partner is not established or
waiting for negotiation of configuration data.
sending Output Bool - TRUE: Sends the data connected to the ""sendBuffer"" input
parameter. Do not change send data.
- FALSE: Data that is connected at the ""sendBuffer"" input
parameter is not sent.
dataReceived Output Bool - TRUE: New data was received.",870,126,False
109780503_Libraries_Comm_Controller_DOC_V2_5_0_en_p15_c2,109780503_Libraries_Comm_Controller_DOC_V2_5_0_en.csv,Libraries for Communication for SIMATIC Controllers,Application Example / Library Documentation,SIMATIC Controllers (S7-1200/S7-1500),109780503,2.5.0,en,15,2,3,"ge send data.
- FALSE: Data that is connected at the ""sendBuffer"" input
parameter is not sent.
dataReceived Output Bool - TRUE: New data was received. The value is present for one
cycle.
- FALSE: No data is available for the user.
receivedDataLength Output UDInt - Returns the received data length in bytes.
busy Output Bool - TRUE: The block processing is done automatically. No
intervention is required from the user.
- FALSE: There is no block processing. Intervention is
required from the user. Passing parameters may be
incorrect. More detailed information is provided by the
output parameter ""status"" or the diagnostic buffer.
error Output Bool - TRUE: An error has occurred.",681,112,False
109780503_Libraries_Comm_Controller_DOC_V2_5_0_en_p15_c3,109780503_Libraries_Comm_Controller_DOC_V2_5_0_en.csv,Libraries for Communication for SIMATIC Controllers,Application Example / Library Documentation,SIMATIC Controllers (S7-1200/S7-1500),109780503,2.5.0,en,15,3,3,"ect. More detailed information is provided by the
output parameter ""status"" or the diagnostic buffer.
error Output Bool - TRUE: An error has occurred. More detailed information is
provided by the output parameter ""status"" or the
diagnostic buffer.
- FALSE: No error has occurred.
status Output Word Status of the FB, see chapter 2.5.2
sendBuffer InOut Variant Send data (array of bytes)
receiveBuffer InOut Variant Receive data (array of bytes)
diagnostics InOut ""LCom_typeDiagnostics"" Diagnostics information",509,75,False
109780503_Libraries_Comm_Controller_DOC_V2_5_0_en_p16_c1,109780503_Libraries_Comm_Controller_DOC_V2_5_0_en.csv,Libraries for Communication for SIMATIC Controllers,Application Example / Library Documentation,SIMATIC Controllers (S7-1200/S7-1500),109780503,2.5.0,en,16,1,3,"LCom
Entry ID: 109780503 | V2.5.0 | 02/2026 © Siemens 2026 | 16
2.3. PLC Data Types
LCom_typeConfig
The following table shows the structure of the PLC data type ""LCom_typeConfig"".
Table 2-5: PLC data type LCom_typeConfig
Name Type Start value Comment
connection Struct
interfaceID HW_ANY 64 Hardware identifier of the local interface
- 0: if connectType = 10 (QDN)
connectionID CONN_ANY 16#0FFF Reference to the connection
16#0001..16#0FFF
comService USInt 2 Configuration of the communication protocol:
- 1: The standard TCP protocol is used.
- 2 (default): The LCom protocol is used.",585,91,False
109780503_Libraries_Comm_Controller_DOC_V2_5_0_en_p16_c2,109780503_Libraries_Comm_Controller_DOC_V2_5_0_en.csv,Libraries for Communication for SIMATIC Controllers,Application Example / Library Documentation,SIMATIC Controllers (S7-1200/S7-1500),109780503,2.5.0,en,16,2,3,"0FFF
comService USInt 2 Configuration of the communication protocol:
- 1: The standard TCP protocol is used.
- 2 (default): The LCom protocol is used. With the
LCom protocol, additional communication
functionalities are enabled
isClient Bool FALSE - TRUE: Active connection establishment as TCP client.
- FALSE: Passive connection establishment as TCP
server.
connectType USInt 1 Connection type:
- 1 (default) = IPv4
- 10 = QDN (Qualified Domain Name)
localPort UInt 3456 Local port, see system function TCON.
partnerPort UInt 3456 Only when the connection is active
(""configuration.connection.isClient"" = TRUE):
Port of the partner-side, see system function TCON.
partnerIP IP_V4 - IP address of the partner
partnerQDN String [254] '' Fully qualified domain name
Must finish with "".""
acceptUnknownPartner Bool TRUE Only for passive connection establishment
(""configuration.connection.isClient"" = FALSE):
- TRUE: Previously not configured connection partner
is accepted
- FALSE: Only the configured",999,144,False
109780503_Libraries_Comm_Controller_DOC_V2_5_0_en_p16_c3,109780503_Libraries_Comm_Controller_DOC_V2_5_0_en.csv,Libraries for Communication for SIMATIC Controllers,Application Example / Library Documentation,SIMATIC Controllers (S7-1200/S7-1500),109780503,2.5.0,en,16,3,3,"blishment
(""configuration.connection.isClient"" = FALSE):
- TRUE: Previously not configured connection partner
is accepted
- FALSE: Only the configured connection partner is
accepted
lifeSignCycleTime Time T#1s Vital signs cycle
T#1ms..T#24d20h30m20s630ms
sender Struct
cycleTime Time T#1s Send cycle
T#0ms..T#24d20h30m20s630ms",326,37,False
109780503_Libraries_Comm_Controller_DOC_V2_5_0_en_p17_c1,109780503_Libraries_Comm_Controller_DOC_V2_5_0_en.csv,Libraries for Communication for SIMATIC Controllers,Application Example / Library Documentation,SIMATIC Controllers (S7-1200/S7-1500),109780503,2.5.0,en,17,1,2,"LCom
Entry ID: 109780503 | V2.5.0 | 02/2026 © Siemens 2026 | 17
Name Type Start value Comment
ackTimeout Time T#1s Only relevant when using the LCom protocol
(""configuration.connection.comService"" = 2):
The tag ""ackTimeout"" determines the monitoring time
after which an acknowledgement of the sent packet is
expected at the latest. If this period is exceeded, the
connection is closed and re-established.
T#1ms..T#24d20h30m20s630ms
timeSync Struct Only relevant when using the LCom protocol
(""configuration.connection.comService"" = 2)
usePartnerTimestamps Bool FALSE - TRUE: The received time is taken over as system time
- FALSE: Received time telegrams are ignored
sendMode USInt 0 Send mode time synchronization:
- 0: Inactive
- 1: Cyclic time synchronization
- 2: Time when the time synchronization should take
place
cycleTime Time T#1h Only relevant if ""sendMode"" = 1;
Send cycle time of the timestamps
T#1ms..T#24d20h30m20s630ms
sendAtTimeOfDay Time_Of_Day TOD#05:00:0.
000
Only relevant with",998,144,False
109780503_Libraries_Comm_Controller_DOC_V2_5_0_en_p17_c2,109780503_Libraries_Comm_Controller_DOC_V2_5_0_en.csv,Libraries for Communication for SIMATIC Controllers,Application Example / Library Documentation,SIMATIC Controllers (S7-1200/S7-1500),109780503,2.5.0,en,17,2,2,"levant if ""sendMode"" = 1;
Send cycle time of the timestamps
T#1ms..T#24d20h30m20s630ms
sendAtTimeOfDay Time_Of_Day TOD#05:00:0.
000
Only relevant with ""sendMode"" = 2;
Time at which a time synchronization telegram is sent.
LCom_typeDiagnostics
The following table shows the structure of the PLC data type ""LCom_typeDiagnostics"".
Table 2-6: PLC data type LCom_typeDiagnostics
Name Type Comment
localConfig Struct
connection Struct
interfaceID HW_ANY Hardware identifier of the local interface
connectionID CONN_ANY Reference to the local connection
comService USInt - 1: The standard TCP protocol is used
- 2: The LCom protocol is used
isClient Bool - TRUE: Active connection establishment as TCP client
- FALSE: Passive connection establishment as TCP server
connectType USInt - 1 = IPv4
- 10 = QDN (Qualified Domain Name)
localPort UInt Local port
localIP IP_V4 Local IP address
partnerPort UInt Partner-side port
partnerIP IP_V4 IP address of the partner",955,140,False
109780503_Libraries_Comm_Controller_DOC_V2_5_0_en_p18_c1,109780503_Libraries_Comm_Controller_DOC_V2_5_0_en.csv,Libraries for Communication for SIMATIC Controllers,Application Example / Library Documentation,SIMATIC Controllers (S7-1200/S7-1500),109780503,2.5.0,en,18,1,3,"LCom
Entry ID: 109780503 | V2.5.0 | 02/2026 © Siemens 2026 | 18
Name Type Comment
partnerQDN String [254] Fully qualified domain name
acceptUnknownPartner Bool - TRUE: Previously not configured connection partner is
accepted
- FALSE: Only the configured connection partner is accepted
useLComProtocol Bool - TRUE: The LCom protocol is used
- FALSE: The LCom protocol is not used
lifeSignCycleTime Time Local vital signs cycle
sender Struct
cycleTime Time Local send cycle
ackTimeout Time The tag ackTimeout determines the local monitoring time
after which an acknowledgement of the sent packet is expected
at the latest.",620,96,False
109780503_Libraries_Comm_Controller_DOC_V2_5_0_en_p18_c2,109780503_Libraries_Comm_Controller_DOC_V2_5_0_en.csv,Libraries for Communication for SIMATIC Controllers,Application Example / Library Documentation,SIMATIC Controllers (S7-1200/S7-1500),109780503,2.5.0,en,18,2,3,"e
ackTimeout Time The tag ackTimeout determines the local monitoring time
after which an acknowledgement of the sent packet is expected
at the latest. If this time is exceeded, the connection is closed and
re-established.
timeSync Struct
usePartnerTimestamps Bool - TRUE: The received time is adopted as the system time.
- FALSE: Received time telegrams are ignored.
sendMode USInt Send mode time synchronization:
- 0: Inactive
- 1: Cyclic time synchronization
- 2: Time when the time synchronization should take place
cycleTime Time Send cycle time of the timestamps
sendAtTimeOfDay Time_Of_Day Time at which a synchronization telegram is sent
sizeOfSendBuffer UDInt Size of the local send buffer in bytes
sizeOfReceiveBuffer UDInt Size of the local receive buffer in bytes
partnerConfig Struct
connnection Struct
lifeSignCycleTime Time Partner vital signs cycle
sender Struct
cycleTime Time Partner send cycle
ackTimeout Time The tag ackTimeout determines the partner monitoring time after
which",997,148,False
109780503_Libraries_Comm_Controller_DOC_V2_5_0_en_p18_c3,109780503_Libraries_Comm_Controller_DOC_V2_5_0_en.csv,Libraries for Communication for SIMATIC Controllers,Application Example / Library Documentation,SIMATIC Controllers (S7-1200/S7-1500),109780503,2.5.0,en,18,3,3,"ital signs cycle
sender Struct
cycleTime Time Partner send cycle
ackTimeout Time The tag ackTimeout determines the partner monitoring time after
which an acknowledgement of the sent packet is expected at the
latest. If this time is exceeded, the connection is closed by the
partner and re-established.
timeSync Struct
usePartnerTimestamps Bool - TRUE: The received time is taken over as system time
- FALSE: Received time telegrams are ignored",443,69,False
109780503_Libraries_Comm_Controller_DOC_V2_5_0_en_p19_c1,109780503_Libraries_Comm_Controller_DOC_V2_5_0_en.csv,Libraries for Communication for SIMATIC Controllers,Application Example / Library Documentation,SIMATIC Controllers (S7-1200/S7-1500),109780503,2.5.0,en,19,1,3,"LCom
Entry ID: 109780503 | V2.5.0 | 02/2026 © Siemens 2026 | 19
Name Type Comment
sendMode USInt Send mode time synchronization:
- 0: Inactive
- 1: cyclic time synchronization.
- 2: Time when the time synchronization should take place
sizeOfSendBuffer UDInt Size of the send buffer in bytes of the partner
sizeOfReceiveBuffer UDInt Size of the receive buffer in bytes of the partner
statistics Struct Statistics
avgCallCycle Real Mean value between two FB calls [ms]
avgReceiveMsgCycle Real Mean value in which cycle data was received [ms]
maxReceiveMsgCycle Time Maximum occurred receive cycles
LComProtocolUsed Bool - TRUE: The LCom protocol is used.",652,102,False
